plate_score,region_score,start_direction,end_direction,hour,is_weekend,month,daily_visits,lag_7,lag_14,lag_30,rolling_7,is_holiday,is_long_weekend,is_local,days_since_first_visit,client_lifetime_visits,client_active_days_last_30d,client_weekend_frac_last_90d,avg_gap_days,std_gap_days,is_weekly_visitor,is_monthly_visitor,daily_visits
0.999,0.916,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.995,0.87,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.969,0.617,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,1,1.0,1.0,1.0,1.0,0.0,1,0,3374.0
0.999,0.456,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.998,0.958,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.988,0.837,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,6.0,4.0,0.16666666666666666,1.5,0.8660254037844386,1,0,3374.0
1.0,0.729,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.996,0.919,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,4,1.0,1.0,0.0,4.0,0.0,1,0,3374.0
0.982,0.836,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.836,0.535,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.866,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.866,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.787,180.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,2,2.0,2.0,0.5,1.0,0.0,1,0,3374.0
0.987,0.377,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,1.0,1.0,0.0,6.0,0.0,1,0,3374.0
1.0,0.945,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.99,0.723,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.76,0.023,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.92,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.999,0.788,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,5,1.0,1.0,0.0,5.0,0.0,1,0,3374.0
0.977,0.089,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.992,0.906,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,2,1.0,1.0,0.0,2.0,0.0,1,0,3374.0
0.998,0.964,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.912,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.999,0.899,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,2,1.0,1.0,0.0,2.0,0.0,1,0,3374.0
0.926,0.11,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,5,4.0,3.0,0.5,1.6666666666666667,0.4714045207910317,1,0,3374.0
0.959,0.312,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.999,0.267,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.389,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.999,0.715,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.92,0.286,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.968,0.618,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.998,0.727,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,3,2.0,2.0,0.5,1.5,0.5,1,0,3374.0
0.998,0.886,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,3,1.0,1.0,0.0,3.0,0.0,1,0,3374.0
1.0,0.845,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,3,1.0,1.0,0.0,3.0,0.0,1,0,3374.0
0.998,0.828,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,5,4.0,4.0,0.25,1.25,0.4330127018922193,1,0,3374.0
0.998,0.05,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,4,2.0,2.0,0.0,2.0,0.0,1,0,3374.0
0.983,0.598,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.969,0.277,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,2,1.0,1.0,0.0,2.0,0.0,1,0,3374.0
0.999,0.842,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,3.0,3.0,0.0,2.0,0.816496580927726,1,0,3374.0
0.999,0.482,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,5,5.0,5.0,0.2,1.0,0.0,1,0,3374.0
0.998,0.666,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,5,4.0,4.0,0.25,1.25,0.4330127018922193,1,0,3374.0
0.999,0.881,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.999,0.801,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.929,0.487,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.985,0.308,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.984,0.768,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.998,0.557,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.986,0.294,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.668,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,2.0,2.0,0.0,3.0,0.0,1,0,3374.0
0.997,0.233,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,5,2.0,2.0,0.0,2.5,0.5,1,0,3374.0
0.998,0.673,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,13,2.0,2.0,0.0,6.5,0.5,1,0,3374.0
0.897,0.658,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,3.0,3.0,0.0,2.0,0.816496580927726,1,0,3374.0
0.996,0.346,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,10.0,4.0,0.3,1.5,0.5,1,0,3374.0
1.0,0.875,73.0,80.0,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,2,1.0,1.0,0.0,2.0,0.0,1,0,3374.0
0.999,0.679,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.963,0.243,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.197,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,6.0,4.0,0.0,1.5,0.5,1,0,3374.0
0.998,0.03,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,4,4.0,2.0,0.0,2.0,1.0,1,0,3374.0
1.0,0.687,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,10.0,5.0,0.1,1.2,0.4,1,0,3374.0
0.999,0.802,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,5,1.0,1.0,0.0,5.0,0.0,1,0,3374.0
0.979,0.515,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.913,0.068,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.779,0.181,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.999,0.909,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,19.0,6.0,0.10526315789473684,1.0,0.0,1,0,3374.0
0.999,0.39,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,12.0,6.0,0.16666666666666666,1.0,0.0,1,0,3374.0
0.999,0.67,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,2.0,1.0,0.0,6.0,0.0,1,0,3374.0
1.0,0.409,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.706,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,3,6.0,3.0,0.5,1.0,0.0,1,0,3374.0
0.999,0.914,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.872,0.802,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,1,2.0,1.0,1.0,1.0,0.0,1,0,3374.0
0.999,0.432,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,3,3.0,3.0,0.3333333333333333,1.0,0.0,1,0,3374.0
0.995,0.887,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.976,0.792,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.996,0.834,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,3,3.0,3.0,0.3333333333333333,1.0,0.0,1,0,3374.0
0.999,0.793,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.923,0.935,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.831,77.0,76.0,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,5,1.0,1.0,0.0,5.0,0.0,1,0,3374.0
0.968,0.041,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.988,0.846,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,3.0,3.0,0.0,2.0,1.4142135623730951,1,0,3374.0
0.967,0.697,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.998,0.411,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.655,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.934,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.974,0.673,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.998,0.512,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,3,2.0,2.0,0.5,1.5,0.5,1,0,3374.0
0.996,0.503,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.957,0.014,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,3,1.0,1.0,0.0,3.0,0.0,1,0,3374.0
1.0,0.753,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.654,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,3,3.0,2.0,0.0,1.5,0.5,1,0,3374.0
0.969,0.913,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,38.0,6.0,0.21052631578947367,1.0,0.0,1,0,3374.0
0.999,0.857,180.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.869,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.581,67.0,70.0,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.999,0.716,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.989,0.637,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,6.0,5.0,0.16666666666666666,1.2,0.4000000000000001,1,0,3374.0
0.998,0.371,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,2.0,2.0,0.0,3.0,0.0,1,0,3374.0
1.0,0.829,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,5,7.0,5.0,0.14285714285714285,1.0,0.0,1,0,3374.0
0.999,0.782,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,3.0,3.0,0.3333333333333333,2.0,1.4142135623730951,1,0,3374.0
0.907,0.046,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.999,0.117,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.818,0.874,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,7.0,5.0,0.0,1.2,0.4,1,0,3374.0
1.0,0.905,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.66,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,2,1.0,1.0,0.0,2.0,0.0,1,0,3374.0
0.902,0.173,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,4,1.0,1.0,0.0,4.0,0.0,1,0,3374.0
1.0,0.771,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,4,3.0,3.0,0.3333333333333333,1.3333333333333333,0.4714045207910317,1,0,3374.0
1.0,0.875,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.999,0.807,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.655,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,2.0,2.0,0.0,3.0,0.0,1,0,3374.0
1.0,0.823,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.043,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.708,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,4,1.0,1.0,0.0,4.0,0.0,1,0,3374.0
0.999,0.243,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,4.0,4.0,0.25,1.5,0.8660254037844386,1,0,3374.0
0.93,0.085,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.246,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,1,1.0,1.0,1.0,1.0,0.0,1,0,3374.0
0.923,0.269,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.995,0.579,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,6.0,5.0,0.16666666666666666,1.2,0.4000000000000001,1,0,3374.0
0.933,0.136,165.0,,19,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.998,0.353,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,2,1.0,1.0,0.0,2.0,0.0,1,0,3374.0
0.999,0.631,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,3,2.0,2.0,0.5,1.5,0.5,1,0,3374.0
0.998,0.325,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,5,1.0,1.0,0.0,5.0,0.0,1,0,3374.0
0.993,0.604,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,2,1.0,1.0,0.0,2.0,0.0,1,0,3374.0
0.999,0.601,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.77,0.078,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.997,0.829,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,2.0,2.0,0.0,3.0,1.0,1,0,3374.0
0.945,0.001,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.361,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.999,0.876,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,2,1.0,1.0,0.0,2.0,0.0,1,0,3374.0
0.999,0.749,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,1.0,1.0,0.0,6.0,0.0,1,0,3374.0
0.994,0.86,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,2.0,1.0,0.0,6.0,0.0,1,0,3374.0
0.981,0.898,81.0,79.0,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.863,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.259,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.999,0.127,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.999,0.769,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,5,4.0,4.0,0.25,1.25,0.4330127018922193,1,0,3374.0
1.0,0.637,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.999,0.744,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.997,0.498,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.991,0.322,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.996,0.591,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,2.0,2.0,0.0,3.0,2.0,1,0,3374.0
0.999,0.618,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,1.0,1.0,0.0,6.0,0.0,1,0,3374.0
0.712,0.332,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.999,0.976,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.929,0.798,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,1,1.0,1.0,1.0,1.0,0.0,1,0,3374.0
1.0,0.116,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,1,1.0,1.0,1.0,1.0,0.0,1,0,3374.0
0.995,0.826,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.999,0.164,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,5,2.0,2.0,0.5,2.5,1.5,1,0,3374.0
0.992,0.581,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.868,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.865,0.755,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.991,0.717,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,5,7.0,3.0,0.0,1.6666666666666667,0.4714045207910317,1,0,3374.0
0.99,0.78,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.98,0.89,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,4,1.0,1.0,0.0,4.0,0.0,1,0,3374.0
0.916,0.517,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.925,0.812,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.968,0.951,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.999,0.608,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.999,0.184,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.485,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,3.0,3.0,0.0,2.0,1.4142135623730951,1,0,3374.0
0.997,0.687,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,5,7.0,5.0,0.14285714285714285,1.0,0.0,1,0,3374.0
1.0,0.836,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,4,1.0,1.0,0.0,4.0,0.0,1,0,3374.0
0.785,0.619,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.996,0.561,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,6,4.0,3.0,0.0,2.0,1.4142135623730951,1,0,3374.0
0.999,0.375,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.996,0.885,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
1.0,0.711,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.997,0.118,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.999,0.949,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
0.997,0.599,165.0,,18,1,4,3374.0,21.0,5.0,2.0,3459.285714285714,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3374.0
